,Station_ID,P_Start,P_End,Num_Days
6891,202954,2019-08-19,2019-08-19,1
6892,202954,2019-09-23,2019-09-23,1
6893,202954,2020-06-24,2020-06-24,1
6894,202954,2020-07-23,2020-07-23,1
6895,202954,2020-08-17,2020-08-17,1
6896,202954,2021-06-08,2021-06-08,1
6897,202954,2021-07-21,2021-07-21,1
6898,202954,2021-08-19,2021-08-19,1
6899,202954,2021-09-23,2021-09-23,1
6900,202955,2003-06-30,2003-06-30,1
6901,202955,2003-07-15,2003-07-15,1
6902,202955,2003-07-30,2003-07-30,1
6903,202955,2003-08-12,2003-08-12,1
6904,202955,2003-08-25,2003-08-25,1
6905,202955,2004-04-20,2004-04-20,1
6906,202955,2004-05-13,2004-05-13,1
6907,202955,2004-06-09,2004-06-09,1
6908,202955,2004-07-20,2004-07-20,1
6909,202955,2004-08-19,2004-08-19,1
6910,202955,2004-09-30,2004-09-30,1
6911,202955,2004-10-28,2004-10-28,1
6912,202955,2004-11-18,2004-11-18,1
6913,202955,2005-04-20,2005-04-20,1
6914,202955,2005-05-05,2005-05-05,1
6915,202955,2005-06-23,2005-06-23,1
6916,202955,2005-07-13,2005-07-13,1
6917,202955,2005-09-30,2005-09-30,1
6918,202955,2005-10-26,2005-10-26,1
6919,202955,2005-11-29,2005-11-29,1
6920,202955,2006-04-06,2006-04-06,1
6921,202955,2006-04-25,2006-04-25,1
6922,202955,2006-06-07,2006-06-07,1
6923,202955,2006-07-13,2006-07-13,1
6924,202955,2006-08-17,2006-08-17,1
6925,202955,2006-09-14,2006-09-14,1
6926,202955,2006-10-25,2006-10-25,1
6927,202955,2006-11-24,2006-11-24,1
6928,202955,2007-05-31,2007-05-31,1
6929,202955,2007-06-28,2007-06-28,1
6930,202955,2007-07-23,2007-07-23,1
6931,202955,2007-08-30,2007-08-30,1
6932,202955,2007-09-27,2007-09-27,1
6933,202955,2007-10-25,2007-10-25,1
6934,202955,2007-11-29,2007-11-29,1
6935,202955,2008-06-05,2008-06-05,1
6936,202955,2008-07-11,2008-07-11,1
6937,202955,2008-10-07,2008-10-07,1
6938,202955,2008-11-12,2008-11-12,1
6939,202955,2009-06-02,2009-06-02,1
6940,202955,2009-06-25,2009-06-25,1
6941,202955,2009-07-16,2009-07-16,1
6942,202955,2009-08-14,2009-08-14,1
6943,202955,2009-09-15,2009-09-15,1
6944,202955,2010-05-04,2010-05-04,1
6945,202955,2010-06-16,2010-06-16,1
6946,202955,2010-07-12,2010-07-12,1
6947,202955,2010-08-26,2010-08-26,1
6948,202955,2010-09-20,2010-09-20,1
6949,202955,2010-10-14,2010-10-14,1
6950,202955,2010-11-17,2010-11-17,1
6951,202955,2011-06-01,2011-06-01,1
6952,202955,2011-09-21,2011-09-21,1
6953,202955,2012-05-28,2012-05-28,1
6954,202955,2012-06-28,2012-06-28,1
6955,202955,2013-06-13,2013-06-13,1
6956,202955,2013-07-11,2013-07-11,1
6957,202955,2014-05-29,2014-05-29,1
6958,202955,2014-07-24,2014-07-24,1
6959,202955,2014-08-14,2014-08-14,1
6960,202955,2014-10-02,2014-10-02,1
6961,202955,2015-06-18,2015-06-18,1
6962,202955,2015-07-16,2015-07-16,1
6963,202955,2015-08-13,2015-08-13,1
6964,202955,2015-09-23,2015-09-23,1
6965,202955,2015-11-26,2015-11-26,1
6966,202955,2016-06-14,2016-06-14,1
6967,202955,2016-07-14,2016-07-14,1
6968,202955,2016-08-18,2016-08-18,1
6969,202955,2016-11-17,2016-11-17,1
6970,202955,2017-05-05,2017-05-05,1
6971,202955,2017-06-15,2017-06-15,1
6972,202955,2017-07-20,2017-07-20,1
6973,202955,2017-08-17,2017-08-17,1
6974,202955,2017-09-21,2017-09-21,1
6975,202955,2018-04-26,2018-04-26,1
6976,202955,2018-07-19,2018-07-19,1
6977,202955,2018-08-15,2018-08-15,1
6978,202955,2018-11-29,2018-11-29,1
6979,202955,2019-04-25,2019-04-25,1
6980,202955,2019-06-13,2019-06-13,1
6981,202955,2019-07-22,2019-07-22,1
6982,202955,2020-06-25,2020-06-25,1
6983,202955,2020-07-22,2020-07-22,1
6984,202955,2021-06-07,2021-06-07,1
6985,202956,2003-10-27,2003-10-27,1
6986,202956,2004-06-15,2004-06-15,1
6987,202956,2004-10-21,2004-10-21,1
6988,202956,2004-11-15,2004-11-15,1
6989,202956,2005-10-27,2005-10-27,1
6990,202956,2005-11-17,2005-11-17,1
6991,202956,2006-04-28,2006-04-28,1
6992,202956,2006-10-27,2006-10-27,1
6993,202956,2007-04-26,2007-04-26,1
6994,202956,2007-08-29,2007-08-29,1
6995,202956,2007-10-24,2007-10-24,1
6996,202956,2007-11-27,2007-11-27,1
6997,202956,2009-10-21,2009-10-21,1
6998,202956,2011-11-23,2011-11-23,1
6999,202956,2012-11-28,2012-11-28,1
7000,202956,2014-11-25,2014-11-25,1
7001,202956,2016-09-21,2016-09-21,1
7002,202956,2019-04-24,2019-04-24,1
7003,202957,2003-06-30,2003-06-30,1
7004,202957,2003-07-15,2003-07-15,1
7005,202957,2003-07-30,2003-07-30,1
7006,202957,2003-08-12,2003-08-12,1
7007,202957,2003-08-25,2003-08-25,1
7008,202957,2004-05-13,2004-05-13,1
7009,202957,2004-07-20,2004-07-20,1
7010,202957,2004-08-19,2004-08-19,1
7011,202957,2004-09-30,2004-09-30,1
7012,202957,2005-06-23,2005-06-23,1
7013,202957,2005-07-13,2005-07-13,1
7014,202957,2005-09-30,2005-09-30,1
7015,202957,2005-10-26,2005-10-26,1
7016,202957,2006-06-07,2006-06-07,1
7017,202957,2006-07-13,2006-07-13,1
7018,202957,2006-08-17,2006-08-17,1
7019,202957,2006-09-14,2006-09-14,1
7020,202957,2006-10-25,2006-10-25,1
7021,202957,2007-06-28,2007-06-28,1
7022,202957,2007-07-23,2007-07-23,1
7023,202957,2007-08-30,2007-08-30,1
7024,202957,2007-09-27,2007-09-27,1
7025,202957,2007-10-25,2007-10-25,1
7026,202957,2007-11-29,2007-11-29,1
7027,202957,2008-06-05,2008-06-05,1
7028,202957,2008-07-11,2008-07-11,1
7029,202957,2008-08-14,2008-08-14,1
7030,202957,2008-10-07,2008-10-07,1
7031,202957,2009-06-25,2009-06-25,1
7032,202957,2009-07-16,2009-07-16,1
7033,202957,2009-08-14,2009-08-14,1
7034,202957,2009-09-15,2009-09-15,1
7035,202957,2010-06-16,2010-06-16,1
7036,202957,2010-07-12,2010-07-12,1
7037,202957,2010-08-26,2010-08-26,1
7038,202957,2010-09-20,2010-09-20,1
7039,202957,2010-11-17,2010-11-17,1
7040,202957,2011-06-01,2011-06-01,1
7041,202957,2012-04-26,2012-04-26,1
7042,202957,2012-05-28,2012-05-28,1
7043,202957,2012-06-28,2012-06-28,1
7044,202957,2012-07-19,2012-07-19,1
7045,202957,2012-08-21,2012-08-21,1
7046,202957,2012-09-20,2012-09-20,1
7047,202957,2012-11-29,2012-11-29,1
7048,202957,2013-06-13,2013-06-13,1
7049,202957,2013-07-11,2013-07-11,1
7050,202957,2013-08-15,2013-08-15,1
7051,202957,2014-05-29,2014-05-29,1
7052,202957,2014-07-24,2014-07-24,1
7053,202957,2014-08-14,2014-08-14,1
7054,202957,2014-10-02,2014-10-02,1
7055,202957,2014-11-27,2014-11-27,1
7056,202957,2015-06-18,2015-06-18,1
7057,202957,2015-07-16,2015-07-16,1
7058,202957,2015-08-13,2015-08-13,1
7059,202957,2015-09-23,2015-09-23,1
7060,202957,2016-06-14,2016-06-14,1
7061,202957,2016-07-14,2016-07-14,1
7062,202957,2016-08-18,2016-08-18,1
7063,202957,2016-09-22,2016-09-22,1
7064,202957,2017-06-15,2017-06-15,1
7065,202957,2017-07-20,2017-07-20,1
7066,202957,2017-08-17,2017-08-17,1
7067,202957,2017-09-21,2017-09-21,1
7068,202957,2018-06-08,2018-06-08,1
7069,202957,2018-07-19,2018-07-19,1
7070,202957,2018-11-29,2018-11-29,1
7071,202957,2019-07-22,2019-07-22,1
7072,202957,2020-06-25,2020-06-25,1
7073,202957,2020-07-22,2020-07-22,1
7074,202957,2020-08-18,2020-08-18,1
7075,202957,2021-06-07,2021-06-07,1
7076,202958,2004-05-11,2004-05-11,1
7077,202958,2004-06-07,2004-06-07,1
7078,202958,2004-07-19,2004-07-19,1
7079,202958,2004-09-27,2004-09-27,1
7080,202958,2004-11-17,2004-11-17,1
7081,202958,2005-06-22,2005-06-22,1
7082,202958,2005-11-16,2005-11-16,1
7083,202958,2006-04-25,2006-04-25,1
7084,202958,2006-06-06,2006-06-06,1
7085,202958,2006-07-12,2006-07-12,1
7086,202958,2006-10-25,2006-10-25,1
7087,202958,2006-11-21,2006-11-21,1
7088,202958,2007-04-26,2007-04-26,1
7089,202958,2007-05-29,2007-05-29,1
7090,202958,2007-06-27,2007-06-27,1
7091,202958,2007-07-26,2007-07-26,1
7092,202958,2007-08-29,2007-08-29,1
7093,202958,2007-09-25,2007-09-25,1
7094,202958,2007-10-24,2007-10-24,1
7095,202958,2007-11-27,2007-11-27,1
7096,202958,2008-04-29,2008-04-29,1
7097,202958,2008-06-04,2008-06-04,1
7098,202958,2008-07-08,2008-07-08,1
7099,202958,2009-05-25,2009-05-25,1
7100,202958,2009-06-23,2009-06-23,1
7101,202958,2009-10-21,2009-10-21,1
7102,202958,2009-11-19,2009-11-19,1
7103,202958,2010-05-06,2010-05-06,1
7104,202958,2010-11-18,2010-11-18,1
7105,202958,2011-05-31,2011-05-31,1
7106,202958,2011-06-20,2011-06-20,1
7107,202958,2013-06-11,2013-06-11,1
7108,202958,2013-07-10,2013-07-10,1
7109,202958,2014-05-28,2014-05-28,1
7110,202958,2014-08-13,2014-08-13,1
7111,202958,2014-11-25,2014-11-25,1
7112,202958,2015-04-22,2015-04-22,1
7113,202958,2015-06-17,2015-06-17,1
7114,202958,2015-07-15,2015-07-15,1
7115,202958,2015-08-11,2015-08-11,1
7116,202958,2015-09-24,2015-09-24,1
7117,202958,2016-06-16,2016-06-16,1
7118,202958,2016-07-13,2016-07-13,1
7119,202958,2016-08-17,2016-08-17,1
7120,202958,2017-06-13,2017-06-13,1
7121,202958,2017-07-18,2017-07-18,1
7122,202958,2018-04-24,2018-04-24,1
7123,202958,2018-06-11,2018-06-11,1
7124,202958,2018-07-18,2018-07-18,1
7125,202958,2018-11-27,2018-11-27,1
7126,202958,2019-04-24,2019-04-24,1
7127,202958,2019-06-11,2019-06-11,1
7128,202958,2019-07-24,2019-07-24,1
7129,202958,2019-09-25,2019-09-25,1
7130,202958,2020-06-23,2020-06-23,1
7131,202958,2020-08-19,2020-08-19,1
7132,202958,2021-06-08,2021-06-08,1
7133,202958,2021-08-18,2021-08-18,1
7134,202959,2003-07-17,2003-07-17,1
7135,202959,2003-07-30,2003-07-30,1
7136,202959,2004-04-20,2004-04-20,1
7137,202959,2004-05-13,2004-05-13,1
7138,202959,2004-06-09,2004-06-09,1
7139,202959,2004-07-20,2004-07-20,1
7140,202959,2004-08-19,2004-08-19,1
7141,202959,2004-09-30,2004-09-30,1
7142,202959,2004-10-28,2004-10-28,1
7143,202959,2004-11-18,2004-11-18,1
7144,202959,2005-04-20,2005-04-20,1
7145,202959,2005-05-05,2005-05-05,1
7146,202959,2005-06-23,2005-06-23,1
7147,202959,2005-07-13,2005-07-13,1
7148,202959,2005-09-30,2005-09-30,1
7149,202959,2005-10-26,2005-10-26,1
7150,202959,2005-11-29,2005-11-29,1
7151,202959,2006-04-06,2006-04-06,1
7152,202959,2006-04-25,2006-04-25,1
7153,202959,2006-06-07,2006-06-07,1
7154,202959,2006-07-13,2006-07-13,1
7155,202959,2006-08-17,2006-08-17,1
7156,202959,2006-09-14,2006-09-14,1
7157,202959,2006-10-25,2006-10-25,1
7158,202959,2006-11-24,2006-11-24,1
7159,202959,2007-04-25,2007-04-25,1
7160,202959,2007-05-31,2007-05-31,1
7161,202959,2007-07-23,2007-07-23,1
7162,202959,2007-08-30,2007-08-30,1
7163,202959,2007-09-27,2007-09-27,1
7164,202959,2007-10-25,2007-10-25,1
7165,202959,2007-11-29,2007-11-29,1
7166,202959,2008-05-01,2008-05-01,1
7167,202959,2008-06-05,2008-06-05,1
7168,202959,2008-07-11,2008-07-11,1
7169,202959,2008-08-14,2008-08-14,1
7170,202959,2008-10-07,2008-10-07,1
7171,202959,2008-11-12,2008-11-12,1
7172,202959,2009-06-02,2009-06-02,1
7173,202959,2009-06-29,2009-06-29,1
7174,202959,2009-07-16,2009-07-16,1
7175,202959,2009-08-14,2009-08-14,1
7176,202959,2009-09-15,2009-09-15,1
7177,202959,2009-10-19,2009-10-19,1
7178,202959,2009-11-18,2009-11-18,1
7179,202959,2010-05-04,2010-05-04,1
7180,202959,2010-06-16,2010-06-16,1
7181,202959,2010-07-12,2010-07-12,1
7182,202959,2010-08-26,2010-08-26,1
7183,202959,2010-09-20,2010-09-20,1
7184,202959,2010-10-14,2010-10-14,1
7185,202959,2010-11-17,2010-11-17,1
7186,202959,2011-04-19,2011-04-19,1
7187,202959,2011-06-01,2011-06-01,1
7188,202959,2011-09-21,2011-09-21,1
7189,202959,2011-11-24,2011-11-24,1
7190,202959,2012-04-26,2012-04-26,1
7191,202959,2012-05-29,2012-05-29,1
7192,202959,2012-06-28,2012-06-28,1
7193,202959,2012-07-19,2012-07-19,1
7194,202959,2012-08-21,2012-08-21,1
7195,202959,2012-09-20,2012-09-20,1
7196,202959,2012-11-29,2012-11-29,1
7197,202959,2013-04-19,2013-04-19,1
7198,202959,2013-06-13,2013-06-13,1
7199,202959,2013-07-11,2013-07-11,1
7200,202959,2013-08-15,2013-08-15,1
7201,202959,2013-10-28,2013-10-28,1
7202,202959,2013-11-18,2013-11-18,1
7203,202959,2014-04-22,2014-04-22,1
7204,202959,2014-05-29,2014-05-29,1
7205,202959,2014-07-24,2014-07-24,1
7206,202959,2014-08-14,2014-08-14,1
7207,202959,2014-10-02,2014-10-02,1
7208,202959,2014-11-27,2014-11-27,1
7209,202959,2015-06-18,2015-06-18,1
7210,202959,2015-07-16,2015-07-16,1
7211,202959,2015-08-13,2015-08-13,1
7212,202959,2015-09-23,2015-09-23,1
7213,202959,2015-11-26,2015-11-26,1
7214,202959,2016-04-13,2016-04-13,1
7215,202959,2016-06-14,2016-06-14,1
7216,202959,2016-07-14,2016-07-14,1
7217,202959,2016-08-18,2016-08-18,1
7218,202959,2016-09-22,2016-09-22,1
7219,202959,2016-11-17,2016-11-17,1
7220,202959,2017-05-05,2017-05-05,1
7221,202959,2017-06-15,2017-06-15,1
7222,202959,2017-07-20,2017-07-20,1
7223,202959,2017-08-17,2017-08-17,1
7224,202959,2017-09-21,2017-09-21,1
7225,202959,2018-04-26,2018-04-26,1
7226,202959,2018-06-08,2018-06-08,1
7227,202959,2018-07-19,2018-07-19,1
7228,202959,2018-08-15,2018-08-15,1
7229,202959,2018-11-29,2018-11-29,1
7230,202959,2019-04-25,2019-04-25,1
7231,202959,2019-06-13,2019-06-13,1
7232,202959,2019-07-22,2019-07-22,1
7233,202959,2019-08-22,2019-08-22,1
7234,202959,2019-09-26,2019-09-26,1
7235,202959,2020-06-25,2020-06-25,1
7236,202959,2020-07-22,2020-07-22,1
7237,202959,2020-08-18,2020-08-18,1
7238,202959,2020-09-22,2020-09-22,1
7239,202959,2020-11-19,2020-11-19,1
7240,202959,2021-06-07,2021-06-07,1
7241,202959,2021-07-22,2021-07-22,1
7242,202959,2021-08-23,2021-08-23,1
7243,202959,2021-09-22,2021-09-22,1
7244,202959,2021-11-10,2021-11-10,1
7245,202960,2003-07-16,2003-07-16,1
7246,202960,2004-05-11,2004-05-11,1
7247,202960,2004-07-19,2004-07-19,1
7248,202960,2005-05-05,2005-05-05,1
7249,202960,2005-06-22,2005-06-22,1
7250,202960,2005-07-14,2005-07-14,1
7251,202960,2005-09-01,2005-09-01,1
7252,202960,2005-09-29,2005-09-29,1
7253,202960,2005-11-16,2005-11-16,1
7254,202960,2006-04-04,2006-04-04,1
7255,202960,2006-04-25,2006-04-25,1
7256,202960,2006-07-12,2006-07-12,1
7257,202960,2006-08-17,2006-08-17,1
7258,202960,2006-10-25,2006-10-25,1
7259,202960,2007-06-28,2007-06-28,1
7260,202960,2007-08-30,2007-08-30,1
7261,202960,2007-09-27,2007-09-27,1
7262,202960,2008-06-05,2008-06-05,1
7263,202960,2008-07-11,2008-07-11,1
7264,202960,2008-11-12,2008-11-12,1
7265,202960,2009-06-02,2009-06-02,1
7266,202960,2009-06-25,2009-06-25,1
7267,202960,2009-08-13,2009-08-13,1
7268,202960,2010-09-20,2010-09-20,1
7269,202960,2010-11-17,2010-11-17,1
7270,202960,2012-07-19,2012-07-19,1
7271,202960,2015-07-16,2015-07-16,1
7272,202960,2016-07-14,2016-07-14,1
7273,202960,2016-08-18,2016-08-18,1
7274,202960,2018-04-26,2018-04-26,1
7275,202960,2018-07-19,2018-07-19,1
7276,202960,2018-08-15,2018-08-15,1
7277,202960,2018-11-28,2018-11-28,1
7278,202960,2019-07-22,2019-07-22,1
7279,202960,2019-09-26,2019-09-26,1
7280,202960,2020-06-25,2020-06-25,1
7281,202960,2020-07-22,2020-07-22,1
7282,202960,2020-08-18,2020-08-18,1
7283,202960,2021-07-22,2021-07-22,1
7284,202960,2021-08-23,2021-08-23,1
7285,202961,2004-05-13,2004-05-13,1
7286,202961,2004-08-19,2004-08-19,1
7287,202961,2004-09-30,2004-09-30,1
7288,202961,2005-10-26,2005-10-26,1
7289,202961,2005-11-29,2005-11-29,1
7290,202961,2006-04-25,2006-04-25,1
7291,202961,2006-08-17,2006-08-17,1
7292,202961,2006-09-14,2006-09-14,1
7293,202961,2006-10-25,2006-10-25,1
7294,202961,2007-06-28,2007-06-28,1
7295,202961,2007-08-30,2007-08-30,1
7296,202961,2007-10-25,2007-10-25,1
7297,202961,2008-06-05,2008-06-05,1
7298,202961,2009-07-16,2009-07-16,1
7299,202961,2009-08-14,2009-08-14,1
7300,202961,2010-06-16,2010-06-16,1
7301,202961,2010-07-12,2010-07-12,1
7302,202961,2010-08-26,2010-08-26,1
7303,202961,2010-11-17,2010-11-17,1
7304,202961,2011-06-01,2011-06-01,1
7305,202961,2011-09-21,2011-09-21,1
7306,202961,2013-06-13,2013-06-13,1
7307,202961,2013-07-11,2013-07-11,1
7308,202961,2014-05-29,2014-05-29,1
7309,202961,2014-08-14,2014-08-14,1
7310,202961,2015-06-18,2015-06-18,1
7311,202961,2015-09-23,2015-09-23,1
7312,202961,2016-08-18,2016-08-18,1
7313,202961,2017-07-20,2017-07-20,1
7314,202961,2017-08-17,2017-08-17,1
7315,202961,2018-08-15,2018-08-15,1
7316,202961,2018-11-29,2018-11-29,1
7317,202961,2019-04-25,2019-04-25,1
7318,202961,2019-07-22,2019-07-22,1
7319,202961,2021-06-07,2021-06-07,1
7320,202962,2004-05-13,2004-05-13,1
7321,202962,2004-08-19,2004-08-19,1
7322,202962,2005-07-13,2005-07-13,1
7323,202962,2005-10-26,2005-10-26,1
7324,202962,2006-09-14,2006-09-14,1
7325,202962,2007-06-28,2007-06-28,1
7326,202962,2007-08-30,2007-08-30,1
7327,202962,2007-09-27,2007-09-27,1
7328,202962,2007-10-25,2007-10-25,1
7329,202962,2008-11-12,2008-11-12,1
7330,202962,2011-09-21,2011-09-21,1
7331,202962,2012-08-21,2012-08-21,1
7332,202962,2012-09-20,2012-09-20,1
7333,202962,2014-10-02,2014-10-02,1
7334,202962,2018-08-15,2018-08-15,1
7335,202962,2019-07-22,2019-07-22,1
7336,202962,2019-08-22,2019-08-22,1
7337,202962,2020-08-18,2020-08-18,1
7338,202963,2004-05-17,2004-05-17,1
7339,202963,2004-06-15,2004-06-15,1
7340,202963,2004-07-12,2004-07-12,1
7341,202963,2004-09-23,2004-09-23,1
7342,202963,2004-11-15,2004-11-15,1
7343,202963,2005-09-27,2005-09-27,1
7344,202963,2005-10-27,2005-10-27,1
7345,202963,2005-11-17,2005-11-17,1
7346,202963,2006-04-28,2006-04-28,1
7347,202963,2006-08-16,2006-08-16,1
7348,202963,2007-04-26,2007-04-26,1
7349,202963,2007-07-26,2007-07-26,1
7350,202963,2007-08-29,2007-08-29,1
7351,202963,2007-09-25,2007-09-25,1
7352,202963,2007-10-24,2007-10-24,1
7353,202963,2007-11-27,2007-11-27,1
7354,202963,2008-06-04,2008-06-04,1
7355,202963,2008-11-05,2008-11-05,1
7356,202963,2009-10-21,2009-10-21,1
7357,202963,2012-08-22,2012-08-22,1
7358,202963,2012-11-28,2012-11-28,1
7359,202963,2014-09-30,2014-09-30,1
7360,202963,2015-09-24,2015-09-24,1
7361,202963,2016-06-16,2016-06-16,1
7362,202963,2016-08-17,2016-08-17,1
7363,202963,2016-09-21,2016-09-21,1
7364,202963,2018-07-18,2018-07-18,1
7365,202963,2018-11-27,2018-11-27,1
7366,202963,2019-04-24,2019-04-24,1
7367,202963,2019-07-24,2019-07-24,1
7368,202963,2019-09-25,2019-09-25,1
7369,202963,2020-08-19,2020-08-19,1
7370,202963,2021-06-08,2021-06-08,1
7371,202964,2012-04-24,2012-04-24,1
7372,202964,2012-05-30,2012-05-30,1
7373,202964,2012-06-27,2012-06-27,1
7374,202964,2012-08-22,2012-08-22,1
7375,202964,2012-11-28,2012-11-28,1
7376,202964,2013-06-11,2013-06-11,1
7377,202964,2013-07-10,2013-07-10,1
7378,202964,2013-08-13,2013-08-13,1
7379,202964,2014-04-15,2014-04-15,1
7380,202964,2014-05-28,2014-05-28,1
7381,202964,2014-08-13,2014-08-13,1
7382,202964,2014-09-30,2014-09-30,1
7383,202964,2014-11-25,2014-11-25,1
7384,202964,2015-06-17,2015-06-17,1
7385,202964,2015-07-15,2015-07-15,1
7386,202964,2015-08-11,2015-08-11,1
7387,202964,2015-09-24,2015-09-24,1
7388,202964,2016-06-16,2016-06-16,1
7389,202964,2016-07-13,2016-07-13,1
7390,202964,2016-08-17,2016-08-17,1
7391,202964,2016-09-21,2016-09-21,1
7392,202964,2017-07-18,2017-07-18,1
7393,202964,2017-08-16,2017-08-16,1
7394,202964,2017-09-19,2017-09-19,1
7395,202964,2018-06-11,2018-06-11,1
7396,202964,2018-07-18,2018-07-18,1
7397,202964,2018-08-13,2018-08-13,1
7398,202964,2018-11-27,2018-11-27,1
7399,202964,2019-06-11,2019-06-11,1
7400,202964,2019-07-24,2019-07-24,1
7401,202964,2019-08-27,2019-08-27,1
7402,202964,2019-09-25,2019-09-25,1
7403,202964,2020-06-23,2020-06-23,1
7404,202964,2020-07-20,2020-07-20,1
7405,202964,2020-08-19,2020-08-19,1
7406,202964,2021-06-08,2021-06-08,1
7407,202964,2021-07-21,2021-07-21,1
7408,202964,2021-08-18,2021-08-18,1
7409,202964,2021-09-23,2021-09-23,1
7410,202965,2003-10-27,2003-10-27,1
7411,202965,2004-05-11,2004-05-11,1
7412,202965,2004-11-17,2004-11-17,1
7413,202965,2005-09-01,2005-09-01,1
7414,202965,2005-11-16,2005-11-16,1
7415,202965,2006-06-06,2006-06-06,1
7416,202965,2006-07-12,2006-07-12,1
7417,202965,2006-08-17,2006-08-17,1
7418,202965,2006-09-06,2006-09-06,1
7419,202965,2006-10-25,2006-10-25,1
7420,202965,2007-06-27,2007-06-27,1
7421,202965,2007-07-26,2007-07-26,1
7422,202965,2007-08-29,2007-08-29,1
7423,202965,2007-09-25,2007-09-25,1
7424,202965,2007-10-24,2007-10-24,1
7425,202965,2008-07-08,2008-07-08,1
7426,202965,2010-05-06,2010-05-06,1
7427,202965,2010-11-18,2010-11-18,1
7428,202965,2011-09-22,2011-09-22,1
7429,202965,2011-11-23,2011-11-23,1
7430,202965,2012-11-28,2012-11-28,1
7431,202965,2016-06-16,2016-06-16,1
7432,202965,2016-07-13,2016-07-13,1
7433,202965,2016-08-17,2016-08-17,1
7434,202965,2017-06-13,2017-06-13,1
7435,202965,2018-04-24,2018-04-24,1
7436,202965,2018-07-18,2018-07-18,1
7437,202965,2018-08-13,2018-08-13,1
7438,202965,2019-04-24,2019-04-24,1
7439,202965,2019-07-24,2019-07-24,1
7440,202965,2020-09-21,2020-09-21,1
7441,202966,2005-04-20,2005-04-20,1
7442,202966,2005-05-05,2005-05-05,1
7443,202966,2005-06-23,2005-06-23,1
7444,202966,2005-07-13,2005-07-13,1
7445,202966,2005-10-26,2005-10-26,1
7446,202966,2005-11-29,2005-11-29,1
7447,202966,2006-04-25,2006-04-25,1
7448,202966,2006-07-13,2006-07-13,1
7449,202966,2006-08-17,2006-08-17,1
7450,202966,2006-09-14,2006-09-14,1
7451,202966,2006-10-25,2006-10-25,1
7452,202966,2007-06-28,2007-06-28,1
7453,202966,2007-07-23,2007-07-23,1
7454,202966,2007-08-30,2007-08-30,1
7455,202966,2007-09-27,2007-09-27,1
7456,202966,2007-10-25,2007-10-25,1
7457,202966,2007-11-29,2007-11-29,1
7458,202966,2008-06-05,2008-06-05,1
7459,202966,2009-06-02,2009-06-02,1
7460,202966,2009-08-14,2009-08-14,1
7461,202966,2010-07-12,2010-07-12,1
7462,202966,2010-10-14,2010-10-14,1
7463,202966,2010-11-17,2010-11-17,1
7464,202966,2011-06-01,2011-06-01,1
7465,202966,2013-06-13,2013-06-13,1
7466,202966,2013-07-11,2013-07-11,1
7467,202966,2014-05-29,2014-05-29,1
7468,202966,2015-06-18,2015-06-18,1
7469,202966,2015-08-13,2015-08-13,1
7470,202966,2016-06-14,2016-06-14,1
7471,202966,2016-07-14,2016-07-14,1
7472,202966,2017-05-05,2017-05-05,1
7473,202966,2017-07-20,2017-07-20,1
7474,202966,2017-08-17,2017-08-17,1
7475,202966,2018-04-26,2018-04-26,1
7476,202966,2018-07-19,2018-07-19,1
7477,202966,2018-08-15,2018-08-15,1
7478,202966,2019-04-25,2019-04-25,1
7479,202966,2019-07-22,2019-07-22,1
7480,202967,2004-04-15,2004-04-15,1
7481,202967,2004-06-15,2004-06-15,1
7482,202967,2004-07-12,2004-07-12,1
7483,202967,2004-08-17,2004-08-17,1
7484,202967,2004-09-23,2004-09-23,1
7485,202967,2004-11-15,2004-11-15,1
7486,202967,2005-07-12,2005-07-12,1
7487,202967,2005-11-17,2005-11-17,1
7488,202967,2006-07-10,2006-07-10,1
7489,202967,2006-10-27,2006-10-27,1
7490,202967,2007-05-29,2007-05-29,1
7491,202967,2007-06-27,2007-06-27,1
7492,202967,2007-07-26,2007-07-26,1
7493,202967,2007-08-29,2007-08-29,1
7494,202967,2007-10-24,2007-10-24,1
7495,202967,2008-06-04,2008-06-04,1
7496,202967,2008-07-08,2008-07-08,1
7497,202967,2008-11-05,2008-11-05,1
7498,202967,2009-06-23,2009-06-23,1
7499,202967,2009-10-21,2009-10-21,1
7500,202967,2010-05-06,2010-05-06,1
7501,202967,2011-07-27,2011-07-27,1
7502,202967,2011-08-23,2011-08-23,1
7503,202967,2011-09-22,2011-09-22,1
7504,202967,2012-04-24,2012-04-24,1
7505,202967,2012-11-28,2012-11-28,1
7506,202967,2015-08-11,2015-08-11,1
7507,202967,2016-06-16,2016-06-16,1
7508,202967,2017-06-13,2017-06-13,1
7509,202967,2018-11-27,2018-11-27,1
7510,202967,2019-04-24,2019-04-24,1
7511,202968,2003-07-03,2003-07-03,1
7512,202968,2003-07-16,2003-07-16,1
7513,202968,2003-07-28,2003-07-28,1
7514,202968,2003-08-11,2003-08-11,1
7515,202968,2004-05-11,2004-05-11,1
7516,202968,2004-07-19,2004-07-19,1
7517,202968,2004-08-18,2004-08-18,1
7518,202968,2004-09-27,2004-09-27,1
7519,202968,2004-10-25,2004-10-25,1
7520,202968,2004-11-17,2004-11-17,1
7521,202968,2005-04-19,2005-04-19,1
7522,202968,2005-06-22,2005-06-22,1
7523,202968,2005-07-14,2005-07-14,1
7524,202968,2005-11-16,2005-11-16,1
7525,202968,2006-04-25,2006-04-25,1
